proj_unixname	real_url	datasource_id
ctbackup	http://ctbackup.sourceforge.net	57
ctbj3d	http://www.cybergarage.org/vrml/ctb/java3d/index.html	57
ctbjava	http://ctbjava.sourceforge.net	57
ctbwin32	http://www.cybergarage.org/vrml/ctb/win32/index.html	57
ctcalc	http://ctcalc.sourceforge.net	57
ctcl	http://ctcl.sourceforge.net	57
ctconector	http://ctconector.sourceforge.net	57
ctconvf	http://ctconvf.sourceforge.net	57
ctcs	http://ctcs.sourceforge.net	57
ctd	http://ctd.sourceforge.net	57
ctdoc	http://ctdoc.sourceforge.net	57
ctdos	http://ctdos.sourceforge.net	57
cte	http://cte.sourceforge.net	57
ctec	http://ctec.sourceforge.net	57
ctemplate	http://ctemplate.sourceforge.net	57
ctenet0	http://ctenet0.sourceforge.net/	57
ctetris	http://ctetris.sourceforge.net	57
ctetrisa	http://ctetrisa.sourceforge.net	57
ctex	http://www.ctex.org	57
ctext	http://ctext.sourceforge.net	57
ctf	http://ctf.sourceforge.net	57
ctfdroids	http://ctfdroids.sourceforge.net	57
ctfgs	http://ctfgs.sourceforge.net	57
ctflasher	http://ctflasher.sourceforge.net	57
ctftp	http://ctftp.sourceforge.net	57
ctgames	http://ctgames.sourceforge.net	57
ctheme	http://ctheme.sourceforge.net	57
cthgngmhelper	http://cthgngmhelper.sourceforge.net	57
cthulos	http://cthulos.sourceforge.net	57
cthumb	http://cthumb.sourceforge.net	57
cticket	http://cticket.sourceforge.net	57
ctifocus	http://www.ctifocus.co.uk	57
ctinst-maker	http://ctinst-maker.sourceforge.net	57
ctisp	http://ctisp.sourceforge.net	57
ctk	http://ctk.sourceforge.net	57
ctk-cgi-chkurl	http://ctk-cgi-chkurl.sourceforge.net	57
ctk-dns-chroot	http://ctk-dns-chroot.sourceforge.net	57
ctk-loadmax	http://ctk-loadmax.sourceforge.net	57
ctk-quizz	http://ctk-quizz.sourceforge.net	57
ctk-ulimitw	http://ctk-ulimitw.sourceforge.net	57
ctklog	http://ctklog.sourceforge.net	57
ctkm	http://ctkm.sourceforge.net	57
ctksengine	http://ctksengine.sourceforge.net	57
ctl	http://ctl.sourceforge.net	57
ctlf	http://ctlf.sourceforge.net	57
ctlib	http://ctlib.sourceforge.net	57
ctlog	http://ctlog.sourceforge.net	57
ctm	http://ctm.sourceforge.net	57
ctm4j	http://ctm4j.sourceforge.net	57
ctmail	http://ctmail.sourceforge.net	57
ctmbsd	http://ctmbsd.sourceforge.net	57
ctme-cvs-php	http://ctme-cvs-php.sourceforge.net	57
ctmessanger	http://ctmessanger.sourceforge.net	57
ctms	http://ctms.sourceforge.net	57
ctnhashproc	http://anmar.eu.org/projects/CTNHashProc/	57
ctocpp	http://www.scriptol.org	57
ctool	http://ctool.sourceforge.net	57
ctools	http://ctools.sourceforge.net	57
ctopia	http://ctopia.sourceforge.net	57
ctorrent	http://ctorrent.sourceforge.net	57
ctpc	http://ctpc.sourceforge.net	57
ctphotobook	http://ctphotobook.sourceforge.net	57
ctpp	http://ctpp.sourceforge.net	57
ctrace	http://ctrace.sourceforge.net	57
ctracker	http://ctracker.sourceforge.net	57
ctrackphpbb	http://www.cback.de	57
ctrio	http://daniel.haxx.se/projects/trio/	57
ctrl-mail	http://ctrl-mail.sourceforge.net	57
ctrlmedia	http://ctrlmedia.sourceforge.net	57
ctrlrecorder	http://ctrlrecorder.sourceforge.net	57
cts	http://cts.sourceforge.net	57
cts32	http://www.esolutionspr.com	57
ctsm	http://ctsm.sourceforge.net	57
ctsplit	http://ctsplit.sourceforge.net	57
ctsproject	http://ctsproject.sourceforge.net	57
ctsqlivr	http://ctsqlivr.sourceforge.net	57
cttime	http://cttime.sourceforge.net	57
cttl	http://cttl.sourceforge.net	57
ctto	http://ctto.sourceforge.net	57
cttseelf	http://cttseelf.sourceforge.net	57
ctunes	http://ctunes.sourceforge.net	57
ctw	http://ctw.sourceforge.net	57
ctweb	http://ctweb.sourceforge.net	57
ctx-blast	http://ctx-blast.sourceforge.net	57
ctx-webcore	http://ctx-webcore.sourceforge.net	57
ctxencrypt	http://ctxencrypt.sourceforge.net	57
ctypes	http://starship.python.net/crew/theller/ctypes/	57
ctypes4j	http://ctypes4j.sourceforge.net	57
cu-batchmodeler	http://cu-batchmodeler.sourceforge.net	57
cu-gis	http://cu-gis.sourceforge.net	57
cua-valkyrie	http://cua-valkyrie.sourceforge.net	57
cuacslib	http://cuacslib.sourceforge.net	57
cuanto	http://cuanto.sourceforge.net	57
cuaoffice	http://cuaoffice.sourceforge.net	57
cuatro-de-copas	http://cuatro-de-copas.sourceforge.net	57
cuaz	http://cuaz.sourceforge.net	57
cub	http://cub.sourceforge.net	57
cub3d	http://cub3d.sourceforge.net	57
cuba	http://cuba.sourceforge.net	57
cubanlink	http://cubanlink.sourceforge.net	57
cube	http://cube.sourceforge.net	57
cube-language	http://cube-language.sourceforge.net	57
cube-osx	http://cube-osx.sourceforge.net	57
cube42sysframe	http://cube42sysframe.sourceforge.net	57
cubeb	http://cubeb.sourceforge.net	57
cubebot	http://cubebot.sourceforge.net	57
cubebullets	http://cubebullets.sourceforge.net	57
cubeclient	http://cubeclient.sourceforge.net	57
cubecms	http://www.cubecms.net	57
cubed	http://cubed.sourceforge.net	57
cubedcs	http://cubedcs.sourceforge.net	57
cubedev	http://cubedev.sourceforge.net	57
cubedoom	http://cubedoom.sourceforge.net	57
cubeforbatch	http://cubeforbatch.sourceforge.net	57
cubeirc	http://cubeirc.sourceforge.net	57
cubelib	http://cubelib.sourceforge.net	57
cubemachine	http://cubemachine.sourceforge.net	57
cubeobjects	http://cubeobjects.sourceforge.net	57
cubeonline23	http://cubeonline23.sourceforge.net	57
cubeos	http://cubeos.sourceforge.net	57
cubesat	http://cubesat.sourceforge.net	57
cubeshooter	http://cubeshooter.sourceforge.net	57
cubesoft	http://Cubesoft.sourceforge.net	57
cubetimer	http://cubetimer.sourceforge.net	57
cubewidget	http://cubewidget.sourceforge.net	57
cubex	http://cubex.sourceforge.net	57
cubic	http://cubic.sourceforge.net	57
cubic-bspline	http://cubic-bspline.sourceforge.net	57
cubicbrowser	http://cubicbrowser.sourceforge.net	57
cubicle	http://cubicle.sourceforge.net	57
cubiclevim	http://cubiclevim.sourceforge.net	57
cubicproject	http://cubicproject.sourceforge.net	57
cubictest	http://www.cubictest.org	57
cubicunit	http://cubicunit.sourceforge.net	57
cubicvr	http://www.cubicproductions.com	57
cubism	http://cubism.sourceforge.net	57
cubita	http://cubita.sourceforge.net	57
cubnc	http://cubnc.sourceforge.net	57
cubop	http://cubop.sourceforge.net	57
cubos	http://cubos.sourceforge.net	57
cubox	http://cubox.sourceforge.net	57
cubsql	http://cubsql.sourceforge.net	57
cubtrix	http://cubtrix.sourceforge.net	57
cubulus	http://cubulus.sourceforge.net	57
cuc	http://cuc.sourceforge.net	57
cuchat	http://cuchat.sourceforge.net	57
cucode	http://cucode.sourceforge.net	57
cucoon	http://cucoon.sourceforge.net	57
cucoz	http://cucoz.sourceforge.net	57
cucumber	http://cucumber.idyll.org	57
cucurbyte	http://cucurbyte.sourceforge.net	57
cuddle	http://cuddle.sourceforge.net	57
cudridor	http://cudridor.sourceforge.net	57
cue	http://cue.sourceforge.net	57
cue2toc	http://cue2toc.sourceforge.net	57
cueator	http://cueator.sourceforge.net	57
cuecatdotnet	http://cuecatdotnet.sourceforge.net	57
cuecreator	http://cuecreator.sourceforge.net	57
cuemambo	http://cuemambo.sourceforge.net	57
cuemol	http://cuemol.sourceforge.net	57
cuentatiff	http://cuentatiff.sourceforge.net	57
cuesheet	http://cuesheet.sourceforge.net	57
cuesheetmaster	http://cuesheetmaster.sourceforge.net	57
cuetools	http://cuetools.berlios.de	57
cuf	http://cuf.sourceforge.net	57
cug	http://cug.sourceforge.net	57
cuhal	http://cuhal.sourceforge.net	57
cui	http://cui.sourceforge.net	57
cuitechat	http://cuitechat.sourceforge.net	57
cuitk	http://cuitk.sourceforge.net	57
cujo	http://cujo.sourceforge.net	57
culebra	http://culebra.sourceforge.net	57
culinator	http://culinator.sourceforge.net	57
cull	http://cull.sourceforge.net	57
culmus	http://culmus.sourceforge.net	57
culprit	http://culprit.sourceforge.net	57
cultbooking	http://cultbooking.sourceforge.net	57
cultivation	http://cultivation.sourceforge.net	57
cumgha	http://cumgha.sourceforge.net	57
cump	http://cump.sourceforge.net	57
cumt	http://cumt.sourceforge.net	57
cumulatedraw	http://www.cumulatelabs.com	57
cumulus	http://cumulus.sourceforge.net	57
cuncisnake	http://cuncisnake.sourceforge.net	57
cundctex	http://cundctex.sourceforge.net	57
cunit	http://cunit.sourceforge.net	57
cuny	http://cuny.sourceforge.net	57
cuo	http://cuo.sourceforge.net	57
cuon	http://www.cuon.org	57
cup-language	http://cup-language.sourceforge.net	57
cup-lex-eclipse	http://cup-lex-eclipse.sourceforge.net	57
cupalu	http://cupalu.sourceforge.net	57
cupcakecms	http://cupcakecms.sourceforge.net	57
cuphd-water	http://cuphd-water.sourceforge.net	57
cupid	http://cupid.sourceforge.net	57
cupidcms	http://cupidcms.sourceforge.net	57
cupidmatchmaker	http://cupidmatchmaker.sourceforge.net	57
cupidreceiver	http://cupidreceiver.sourceforge.net	57
cupl	http://cupl.sourceforge.net	57
cupofjava	http://cupofjava.sourceforge.net	57
cupofjoe	http://cupofjoe.sourceforge.net	57
cups	http://cups.sourceforge.net	57
cups-italian	http://cups-italian.sourceforge.net	57
cups-mailto	http://cups-mailto.sourceforge.net	57
cups4lazarus	http://cups4lazarus.sourceforge.net	57
cupsclient	http://cupsclient.sourceforge.net	57
cupsemailptr	http://cupsemailptr.sourceforge.net	57
cupsjuke	http://cupsjuke.sourceforge.net	57
cupt	http://cupt.sourceforge.net	57
cupydon	http://cupydon.sourceforge.net	57
cur	http://cur.sourceforge.net	57
cura	http://cura.sourceforge.net	57
curare	http://curare.sourceforge.net	57
curator	http://furius.ca/curator	57
curatordb	http://www.earthsystemcurator.org	57
curcuitanalysis	http://curcuitanalysis.sourceforge.net	57
curd	http://curd.sourceforge.net	57
cure	http://cure.sourceforge.net	57
curem	http://curem.sourceforge.net	57
curio	http://curio.sourceforge.net	57
curiosity	http://curiosity.sourceforge.net	57
curl	http://curl.haxx.se/	57
curl-card-games	http://curl-card-games.sourceforge.net	57
curl-email	http://curl-email.sourceforge.net	57
curl-loader	http://curl-loader.sourceforge.net	57
curl-widgets	http://curl-widgets.sourceforge.net	57
curlftpfs	http://curlftpfs.sourceforge.net	57
curlget	http://curlget.sourceforge.net	57
curlhandle	http://curlhandle.sourceforge.net	57
curlinstall	http://curlinstall.sourceforge.net	57
curlpas	http://curlpas.sourceforge.net	57
curlpp	http://rrette.com	57
curlunit	http://curlunit.sourceforge.net	57
curly3d	http://curly3d.sourceforge.net	57
curlyankles	http://curlyankles.sourceforge.net	57
curlyml	http://curlyml.sourceforge.net	57
curphoo-kc	http://curphoo-kc.sourceforge.net	57
currency4cplus	http://currency4cplus.sourceforge.net	57
current-t	http://current-t.sourceforge.net	57
currentl3	http://currentl3.sourceforge.net	57
currenttime	http://currenttime.sourceforge.net	57
currenttrack	http://software.johnroark.net	57
currex	http://currex.sourceforge.net	57
curricula	http://curricula.sourceforge.net	57
curriculos	http://curriculos.sourceforge.net	57
curry	http://curry.sourceforge.net	57
cursed-player	http://cursed-player.sourceforge.net	57
cursedchat	http://cursedchat.sourceforge.net	57
curses	http://curses.sourceforge.net	57
cursescraft	http://cursescraft.sourceforge.net	57
cursive	http://cursive.sourceforge.net	57
cursuslinux	http://cursuslinux.sourceforge.net	57
curtsezclient	http://curtsezclient.sourceforge.net	57
curu	http://curu.sourceforge.net	57
curupira	http://curupira.sourceforge.net	57
curveball	http://curveball.sourceforge.net	57
curveball-net	http://curveball-net.sourceforge.net	57
curvecaptor	http://curvecaptor.sourceforge.net	57
curves	http://curves.sourceforge.net	57
curving	http://curving.sourceforge.net	57
cus	http://cus.sourceforge.net	57
cuseeme	http://www.cuseeme.de	57
cusp	http://cusp.sourceforge.net	57
cusp-parser	http://cusp-parser.sourceforge.net	57
cussgen	http://cussgen.sourceforge.net	57
cust-full-auto	http://cust-full-auto.sourceforge.net	57
custom	http://custom.sf.net	57
custom-cgi	http://custom-cgi.sourceforge.net	57
custom-erp	http://custom-erp.sourceforge.net	57
custom-executor	http://custom-executor.sourceforge.net	57
custom-ircu	http://custom-ircu.sourceforge.net	57
custom-os	http://custom-os.sourceforge.net	57
custom-phrase	http://custom-phrase.sourceforge.net	57
customalu32b	http://customalu32b.sourceforge.net	57
customdns	http://customdns.sourceforge.net	57
customer-touch	http://www.customer-touch.com	57
customercare	http://customercare.sourceforge.net	57
customerinfo	http://customerinfo.sourceforge.net	57
customerservice	http://customerservice.sourceforge.net	57
customirc	http://customirc.sourceforge.net	57
customkeyer	http://customkeyer.sourceforge.net	57
custompropdbex	http://www.andrewconnell.com/projects/McmsCustomPropertyDbEx/	57
customrefactor	http://customrefactor.sourceforge.net	57
customregistry	http://customregistry.sourceforge.net	57
customreports	http://customreports.sourceforge.net	57
customrunwindow	http://customrunwindow.sourceforge.net	57
customsrpg	http://customsrpg.sourceforge.net	57
customtf	http://customtf.sourceforge.net	57
custos	http://custos.sourceforge.net	57
custwinapi	http://custwinapi.sourceforge.net	57
cut	http://cut.sourceforge.net	57
cut2	http://members.xoom.com/ksiew	57
cutassistant	http://cutassistant.sourceforge.net	57
cute	http://cute.sourceforge.net	57
cutecom	http://cutecom.sourceforge.net	57
cutedesktop	http://cutedesktop.sourceforge.net	57
cutedict	http://cutedict.sourceforge.net	57
cutedsp	http://cutedsp.sourceforge.net	57
cutee	http://cutee.sourceforge.net	57
cutefig	http://cutefig.sourceforge.net	57
cuteflow	http://www.cuteflow.org	57
cuteforum	http://cuteforum.sourceforge.net	57
cuteipconfig	http://cuteipconfig.sourceforge.net	57
cutekjfork	http://cutekjfork.sourceforge.net	57
cutemarks	http://cutemarks.sourceforge.net	57
cutemouse	http://cutemouse.sourceforge.net	57
cutepaint	http://cutepaint.sourceforge.net	57
cutepr	http://cutepr.sourceforge.net	57
cuteserver	http://cuteserver.sourceforge.net	57
cutesitecms	http://www.cutesite.ru/	57
cutest	http://cutest.sourceforge.net	57
cutestarter	http://www.greatcove.com/cutestart	57
cutetools	http://cutetools.sourceforge.net	57
cutevst	http://cutevst.sourceforge.net	57
cutfg	http://cutfg.sourceforge.net	57
cutit	http://cutit.sourceforge.net	57
cutlass	http://cutlass.sourceforge.net	57
cutplusplus	http://cutplusplus.sourceforge.net	57
cutsu	http://cutsu.sourceforge.net	57
cutthecrap	http://cutthecrap.sourceforge.net	57
cutting	http://cutting.sourceforge.net	57
cuttingedge	http://cuttingedge.sourceforge.net	57
cuttprov	http://cuttprov.sourceforge.net	57
cuviewer	http://cuviewer.sourceforge.net	57
cuyahoga	http://www.cuyahoga-project.org	57
cuyahogacontrib	http://cuyahoga-project.org	57
cuzboard	http://cuzboard.sourceforge.net	57
cv-bc	http://cv-bc.sourceforge.net	57
cv97cc	http://www.cybergarage.org/vrml/cv97/cv97cc/index.html	57
cv97java	http://www.cybergarage.org/vrml/cv97/cv97java/index.html	57
cvagrant2	http://cvagrant2.sourceforge.net	57
cvalarray	http://cvalarray.sourceforge.net	57
cvcam	http://cvcam.sourceforge.net	57
cvcpbb	http://cvcpbb.sourceforge.net/	57
cvdbms	http://cvdbms.sourceforge.net	57
cve	http://cve.sourceforge.net	57
cvebrowser	http://cvebrowser.sourceforge.net	57
cvga	http://cvga.sourceforge.net	57
cvhelper	http://cvhelper.sourceforge.net	57
cvimdoc7	http://cvimdoc7.sourceforge.net	57
cvista	http://cvista.sourceforge.net	57
cvk	http://cvk.sourceforge.net	57
cvlg	http://cvlg.sourceforge.net	57
cvlib-getput	http://cvlib-getput.sourceforge.net	57
cvloginfilter	http://cvloginfilter.sourceforge.net	57
cvm	http://cvm.sourceforge.net	57
cvmlib	http://cvmlib.sourceforge.net	57
cvo	http://cvo.sourceforge.net	57
cvpframework	http://cvpframework.sourceforge.net	57
cvr	http://cvr.sourceforge.net	57
cvs-accesslist	http://cvs-accesslist.sourceforge.net	57
cvs-anywhere	http://cvs-anywhere.sourceforge.net	57
cvs-dotnet	http://cvs-dotnet.sourceforge.net	57
cvs-ext	http://www.cvs-ext.com	57
cvs-get	http://cvs-get.sourceforge.net	57
cvs-intro	http://cvs-intro.sourceforge.net	57
cvs-nserver	http://cvs-nserver.sourceforge.net	57
cvs-porc	http://cvs-porc.sourceforge.net	57
cvs-repository	http://cvs-repository.sourceforge.net	57
cvs-rtag	http://cvs-rtag.sourceforge.net	57
cvs-snap-bot	http://cvs-snap-bot.sourceforge.net	57
cvs-stats	http://cvs-stats.sourceforge.net	57
cvs-summary	http://cvs-summary.sourceforge.net	57
cvs-syncmail	http://cvs-syncmail.sourceforge.net	57
cvs-syncmail-pl	http://cvs-syncmail-pl.sourceforge.net	57
cvs-tools	http://cvs-tools.sourceforge.net	57
cvs-users	http://cvs-users.sourceforge.net	57
cvs-utilities	http://cvs-utilities.sourceforge.net	57
cvs4iis	http://cvs4iis.sf.net	57
cvs4me	http://cvs4me.sourceforge.net	57
cvsacl	http://cvsacl.sourceforge.net	57
cvsatron	http://cvsatron.sourceforge.net	57
cvsauth	http://cvsauth.sourceforge.net	57
cvsbookmarks	http://cvsbookmarks.sourceforge.net	57
cvsbox	http://cvsbox.sourceforge.net	57
cvsbrowser	http://cvsbrowser.sourceforge.net	57
cvsbugz	http://cvsbugz.sourceforge.net	57
cvsbz	http://cvsbz.sourceforge.net	57
cvschangelog	http://cvschangelog.sourceforge.net	57
cvschangelogb	http://cvschangelogb.sourceforge.net	57
cvschronoview	http://cvschronoview.sourceforge.net	57
cvsclient	http://cvsclient.sourceforge.net	57
cvsclogd	http://cvsclogd.sourceforge.net	57
cvscmd	http://cvscmd.sourceforge.net	57
cvscommit	http://cvscommit.sourceforge.net	57
cvsconsole	http://cvsconsole.sourceforge.net	57
cvscop	http://cvscop.sourceforge.net	57
cvscoup	http://cvscoup.sourceforge.net	57
cvscript	http://cvscript.sourceforge.net	57
cvsd	http://guv.ethz.ch/~flip/cvsd/	57
cvsdadm	http://cvsdadm.sourceforge.net	57
cvsdelta	http://cvsdelta.sourceforge.net	57
cvsdiff	http://cvsdiff.sourceforge.net	57
cvsencoder	http://cvsencoder.sourceforge.net	57
cvsenhancements	http://cvsenhancements.sourceforge.net	57
cvsfinder	http://cvsfinder.sourceforge.net/	57
cvsfs	http://cvsfs.sourceforge.net	57
cvsgdiff	http://cvsgdiff.sourceforge.net	57
cvsgi	http://cvsgi.sourceforge.net	57
cvsgrab	http://cvsgrab.sourceforge.net	57
cvsgui	http://cvsgui.sourceforge.net	57
cvshist	http://cvshist.sf.net	57
cvsieve	http://cvsieve.sourceforge.net	57
cvsin	http://cvsin.sourceforge.net	57
cvsintercept	http://cvsintercept.sourceforge.net	57
cvsknit	http://cvsknit.sourceforge.net	57
cvslib	http://cvslib.sourceforge.net	57
cvslines	http://cvslines.sourceforge.net	57
cvslog	http://cvslog.sourceforge.net	57
cvsmail	http://cvsmail.sourceforge.net	57
cvsmonitor	http://ali.as/devel/cvsmonitor/	57
cvsnet	http://cvsnet.sourceforge.net	57
cvsnotify	http://cvsnotify.sourceforge.net	57
cvsntdll	http://cvsntdll.sourceforge.net	57
cvspa	http://cvspa.sourceforge.net	57
cvsphpview	http://cvsphpview.sourceforge.net	57
cvsplot	http://cvsplot.sourceforge.net	57
cvspluginextend	http://cvspluginextend.sourceforge.net	57
cvsplus	http://cvsplus.sourceforge.net	57
cvspluschina	http://cvspluschina.sourceforge.net	57
cvsprotocol	http://cvsprotocol.sourceforge.net	57
cvsq	http://cvsq.sourceforge.net	57
cvsrepbrowser	http://cvsrepbrowser.sourceforge.net	57
cvsreport	http://cvsreport.sourceforge.net	57
cvsreports	http://cvsreports.sourceforge.net	57
cvsrepository	http://cvsrepository.sourceforge.net	57
cvsrevclean	http://cvsrevclean.sourceforge.net	57
cvssccplugin	http://cvssccplugin.sourceforge.net	57
cvssearch	http://cvssearch.sourceforge.net	57
cvsshell	http://cvsshell.sourceforge.net	57
cvsstat	http://cvsstat.sourceforge.net	57
cvsstats	http://cvsstats.sourceforge.net	57
cvssupport	http://cvssupport.sourceforge.net	57
cvssyncsvn	http://cvssyncsvn.sourceforge.net	57
cvstag	http://cvstag.sourceforge.net	57
cvstproj	http://cvstproj.sourceforge.net	57
cvstracnt	http://www.cnpack.org	57
cvsupdatecheck	http://cvsupdatecheck.sourceforge.net	57
cvsuser	http://cvsuser.sourceforge.net	57
cvsutils	http://cvsutils.sourceforge.net	57
cvsview	http://CVSView.sourceforge.net	57
cvswc	http://cvswc.sourceforge.net	57
cvswebadmin	http://cvswebadmin.sourceforge.net	57
cvswebclient	http://cvswebclient.sourceforge.net/	57
cvswebpublisher	http://cvswebpublisher.sourceforge.net	57
cvsxp	http://cvsxp.sourceforge.net	57
cvt	http://cvt.sourceforge.net	57
cvtk	http://cvtk.sourceforge.net	57
cvtool	http://cvtool.sourceforge.net	57
cvtsa	http://cvtsa.sourceforge.net	57
cvw	http://cvw.sourceforge.net/	57
cvwmobileclient	http://cvwmobileclient.sourceforge.net	57
cvxml	http://cvxml.sourceforge.net	57
cw-catalog	http://www.tinymarbles.org	57
cw-driver	http://cw-driver.sourceforge.net	57
cw-evolver	http://cw-evolver.sourceforge.net	57
cw-search	http://194.77.5.123/luigi/index.html	57
cw-trainer	http://cw-trainer.sourceforge.net	57
cw-ums	http://www.os-kit.org/jum/index.html	57
cwa	http://cwa.sourceforge.net	57
cwads	http://cwads.sourceforge.net	57
cwandocal	http://cwandocal.sourceforge.net	57
cwar	http://cwar.sourceforge.net	57
cwatchdog	http://cwatchdog.sourceforge.net	57
cwatcher	http://cwatcher.sourceforge.net	57
cwb	http://cwb.sourceforge.net	57
cwbp	http://cwbp.sourceforge.net	57
cwc32	http://users3.ev1.net/~BradEnloe/cwc32.htm	57
cwcan	http://chris.medis.de/	57
cwcl	http://cwcl.sourceforge.net	57
cweb	http://cweb.sourceforge.net	57
cwebtags	http://cwebtags.sourceforge.net	57
cwelug	http://cwelug.sourceforge.net	57
cwenc	http://cwenc.sourceforge.net	57
cwexml	http://cwexml.sourceforge.net	57
cweye	http://cweye.sourceforge.net	57
cwfb-pl	http://cwfb-pl.sourceforge.net	57
cwfdbd	http://cwfdbd.sourceforge.net	57
cwfm	http://cwfm.sourceforge.net	57
cwg-inside	http://cwg-inside.sourceforge.net	57
cwgames	http://cwgames.sourceforge.net	57
cwi-framework	http://cwi-framework.sourceforge.net	57
cwick	http://cwick.sourceforge.net	57
cwift	http://bernack.de/CWIFT	57
cwing	http://www.ordinaryvanity.com/cwing	57
cwispy	http://www.cwispy.com/cwISPy/	57
cwisstats	http://cwisstats.sourceforge.net	57
cwlan	http://cwlan.sourceforge.net	57
cwlib	http://cwlib.sourceforge.net	57
cwlogs	http://cwlogs.sourceforge.net	57
cwlr	http://cwlr.sourceforge.net	57
cwmessenger	http://cwmessenger.sourceforge.net	57
cwmp	http://cwmp.sourceforge.net	57
cwms	http://cwms.sourceforge.net	57
cwordc	http://cwordc.sourceforge.net	57
cwordgen	http://cwordgen.sourceforge.net	57
cwords	http://www.gonesnowboarding.com	57
cworkshop	http://cworkshop.sourceforge.net	57
cworktime	NULL	57
cwpapi	http://superio.net/products/edifice/	57
cwplaner	http://cwplaner.sourceforge.net	57
cwplus	http://cwplus.sourceforge.net	57
cwpp	http://cwpp.sourceforge.net	57
cwrapper	http://cwrapper.sourceforge.net	57
cwriter	http://cwriter.sourceforge.net	57
cwruser	http://cwruser.sourceforge.net	57
cws	http://cws.sourceforge.net	57
cwslinkexchange	http://cwslinkexchange.sourceforge.net	57
cwstation	http://cwstation.sourceforge.net	57
cwt	http://cwt.sourceforge.net	57
cwterm	http://cwterm.sourceforge.net	57
cwtext	http://cwtext.sourceforge.net	57
cwtlib	http://cwtlib.sourceforge.net	57
cwtrainer	http://cwtrainer.sourceforge.net	57
cwtt3xcacheall	http://cwtt3xcacheall.sourceforge.net	57
cwtutor	http://cwtutor.sourceforge.net	57
cwxstat	http://cwxstat.sourceforge.net	57
cx-bsdiff	http://cx-bsdiff.sourceforge.net	57
cx-freeze	http://starship.python.net/crew/atuining/	57
cx-logging	http://cx-logging.sourceforge.net	57
cx-oracle	http://starship.python.net/crew/atuining	57
cx-oracletools	http://cx-oracletools.sourceforge.net	57
cx-oradbatools	http://cx-oradbatools.sourceforge.net	57
cx3110x	http://cx3110x.sourceforge.net	57
cx3dcc	http://cx3dcc.sourceforge.net	57
cx3djava	http://cx3djava.sourceforge.net	57
cx777es-rs232	http://cx777es-rs232.sourceforge.net	57
cxan	http://cxan.sourceforge.net	57
cxapelisto	http://cxapelisto.sourceforge.net	57
cxboard	http://cxboard.sourceforge.net	57
cxbrowser	http://cxbrowser.sourceforge.net	57
cxbx	http://www.caustik.com/cxbx/	57
cxf	http://cxf.sourceforge.net	57
cxfs	http://cxfs.sourceforge.net	57
cximage	http://www.xdp.it/cximage/	57
cxm	http://cxm.sourceforge.net	57
cxml	http://cXML.sourceforge.net	57
cxp	http://cxp.sourceforge.net	57
cxplorer	http://cxplorer.sourceforge.net	57
cxpreprocessor	http://cxpreprocessor.sourceforge.net	57
cxsl	http://cxsl.sourceforge.net	57
cxtable	http://cxtable.sourceforge.net	57
cxterm	http://cxterm.sourceforge.net	57
cxtest	http://cxtest.sourceforge.net	57
cxtm-tests	http://cxtm-tests.sourceforge.net	57
cxuml	http://cxuml.sourceforge.net	57
cxx	http://CXX.sourceforge.net	57
cxx-mserver	http://cxx-mserver.sourceforge.net	57
cxxbits	http://cxxbits.sourceforge.net	57
cxxgui	http://cxxgui.sourceforge.net	57
cxxmserver	http://cxxmserver.sourceforge.net	57
cxxpager	http://cxxpager.sourceforge.net	57
cxxsp	http://cxxsp.sourceforge.net	57
cxxtest	http://cxxtest.sourceforge.net	57
cxxtl	http://cxxtl.sourceforge.net	57
cxxtools	http://cxxtools.sourceforge.net	57
cxxunit	http://cxxunit.sourceforge.net	57
cxxwrap	http://cxxwrap.sourceforge.net	57
cya	http://cya.sourceforge.net	57
cyacover	http://cyacover.sourceforge.net	57
cyanide	http://darkstone.dyndns.org/index.cgi/CyanideProject	57
cyber-athletics	http://cyber-athletics.sourceforge.net	57
cyber-count	http://cyber-count.sourceforge.net	57
cybera	http://cybera.sourceforge.net	57
cyberarmydirect	http://cyberarmydirect.sourceforge.net	57
cyberbabel	http://cyberbabel.sourceforge.net	57
cyberbaradmin	http://cyberbaradmin.sourceforge.net	57
cyberbb	http://cyberbb.sourceforge.net	57
cyberbox	http://Cyberbox.sourceforge.net	57
cyberbrau	http://cyberbrau.sourceforge.net	57
cybercalendar	http://www.cyberweavers.com/download/cybercalendar.html	57
cybercat	http://cybercat.sourceforge.net	57
cyberclanscript	http://cyberclanscript.sourceforge.net	57
cyberclick	http://cyberclick.sourceforge.net	57
cybercntrlclnt	http://cybercntrlclnt.sourceforge.net	57
cybercolony	http://cybercolony.sourceforge.net	57
cybercore	http://cybercore.sourceforge.net	57
cybercorp	http://cybercorp.sourceforge.net	57
cybercorps	http://cybercorps.sourceforge.net	57
cybercrawlme	http://cybercrawlme.sourceforge.net	57
cybercube	http://Cybercube.sourceforge.net	57
cyberdiritto	http://cyberdiritto.sourceforge.net	57
cyberduck	http://cyberduck.sourceforge.net	57
cyberdweller	http://cyberdweller.sourceforge.net	57
cyberexplorer	http://cyberexplorer.sourceforge.net	57
cyberfaktory	http://cyberfaktory.sourceforge.net	57
cyberfolio	http://cyberfolio.org	57
cyberhordes	http://cyberhordes.sourceforge.net	57
cyberhotel	http://cyberhotel.sourceforge.net	57
